NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
POSITIVE REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045687	POSITIVE REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045687	Details ...	15	-0.666882	-2.0844371	0.0	0.036780495	0.141	1679	tags=47%, list=11%, signal=53%	
LEARNING OR MEMORY%GOBP%GO:0007611	LEARNING OR MEMORY%GOBP%GO:0007611	Details ...	79	-0.46881524	-2.056895	0.0	0.04877005	0.195	1181	tags=28%, list=8%, signal=30%	
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	Details ...	32	-0.54668164	-2.0432088	0.0	0.050544564	0.213	1969	tags=41%, list=13%, signal=47%	
HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION - PART 3 OF 3%WIKIPATHWAYS_20220310%WP2840%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION - PART 3 OF 3%WIKIPATHWAYS_20220310%WP2840%HOMO SAPIENS	Details ...	51	-0.51730365	-2.0431218	0.0	0.047322884	0.215	802	tags=20%, list=5%, signal=21%	
CARDIAC ATRIUM MORPHOGENESIS%GOBP%GO:0003209	CARDIAC ATRIUM MORPHOGENESIS%GOBP%GO:0003209	Details ...	17	-0.6409443	-2.041559	0.0	0.044349443	0.216	521	tags=24%, list=4%, signal=24%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478	Details ...	24	-0.5724652	-2.031512	0.0	0.044958584	0.232	1935	tags=33%, list=13%, signal=38%	
STRIATED MUSCLE CELL DEVELOPMENT%GOBP%GO:0055002	STRIATED MUSCLE CELL DEVELOPMENT%GOBP%GO:0055002	Details ...	36	-0.5311773	-2.0233667	0.0	0.044921026	0.243	1902	tags=28%, list=13%, signal=32%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504	Details ...	21	-0.59325624	-2.0176294	0.0	0.044994645	0.256	1935	tags=38%, list=13%, signal=44%	
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	Details ...	40	-0.503967	-2.0019295	0.0	0.048127778	0.286	1902	tags=35%, list=13%, signal=40%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Details ...	127	-0.43051288	-1.9902408	0.0	0.050005022	0.313	2663	tags=44%, list=18%, signal=53%	
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953		59	-0.44848788	-1.9760562	0.0	0.05285168	0.341	2105	tags=36%, list=14%, signal=41%	
POSITIVE REGULATION OF GLIOGENESIS%GOBP%GO:0014015	POSITIVE REGULATION OF GLIOGENESIS%GOBP%GO:0014015		19	-0.599137	-1.9471682	0.007194245	0.06446812	0.42	1100	tags=37%, list=8%, signal=40%	
NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352	NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352		16	-0.6556788	-1.9265227	0.0	0.07467737	0.483	607	tags=25%, list=4%, signal=26%	
CEREBELLAR CORTEX DEVELOPMENT%GOBP%GO:0021695	CEREBELLAR CORTEX DEVELOPMENT%GOBP%GO:0021695		16	-0.6327489	-1.9260051	0.006289308	0.07219954	0.486	1655	tags=38%, list=11%, signal=42%	
STRIATED MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 79%390522	STRIATED MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 79%390522		18	-0.6119587	-1.925989	0.0070921984	0.06931155	0.486	566	tags=17%, list=4%, signal=17%	
MYOFIBRIL ASSEMBLY%GOBP%GO:0030239	MYOFIBRIL ASSEMBLY%GOBP%GO:0030239		35	-0.5235338	-1.9229112	0.0	0.06778234	0.492	1236	tags=20%, list=8%, signal=22%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495		20	-0.5944601	-1.8994683	0.0	0.08097853	0.562	1935	tags=40%, list=13%, signal=46%	
BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY	BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY		16	-0.6098462	-1.8980012	0.008	0.07925027	0.566	1693	tags=44%, list=12%, signal=49%	
MALE SEX DIFFERENTIATION%GOBP%GO:0046661	MALE SEX DIFFERENTIATION%GOBP%GO:0046661		35	-0.5151398	-1.887128	0.0	0.08417547	0.594	706	tags=14%, list=5%, signal=15%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977		16	-0.598072	-1.8849946	0.0	0.08296749	0.6	1367	tags=44%, list=9%, signal=48%	
PID_TCR_CALCIUM_PATHWAY%MSIGDB_C2%PID_TCR_CALCIUM_PATHWAY	PID_TCR_CALCIUM_PATHWAY%MSIGDB_C2%PID_TCR_CALCIUM_PATHWAY		17	-0.58654124	-1.8749018	0.014285714	0.08659672	0.634	1600	tags=35%, list=11%, signal=40%	
REGULATION OF BONE RESORPTION%GOBP%GO:0045124	REGULATION OF BONE RESORPTION%GOBP%GO:0045124		16	-0.5978208	-1.86451	0.0	0.091437936	0.663	2372	tags=44%, list=16%, signal=52%	
NEGATIVE REGULATION OF AMYLOID PRECURSOR PROTEIN CATABOLIC PROCESS%GOBP%GO:1902992	NEGATIVE REGULATION OF AMYLOID PRECURSOR PROTEIN CATABOLIC PROCESS%GOBP%GO:1902992		17	-0.57822496	-1.8638948	0.0065789474	0.08915018	0.664	958	tags=29%, list=7%, signal=31%	
NEGATIVE REGULATION OF AMYLOID-BETA FORMATION%GOBP%GO:1902430	NEGATIVE REGULATION OF AMYLOID-BETA FORMATION%GOBP%GO:1902430		15	-0.61712027	-1.863459	0.0	0.08675738	0.666	958	tags=33%, list=7%, signal=36%	
HEMATOPOIETIC STEM CELL DIFFERENTIATION%WIKIPATHWAYS_20220310%WP2849%HOMO SAPIENS	HEMATOPOIETIC STEM CELL DIFFERENTIATION%WIKIPATHWAYS_20220310%WP2849%HOMO SAPIENS		25	-0.512724	-1.8306189	0.0	0.10749016	0.755	1078	tags=24%, list=7%, signal=26%	
INTERMEDIATE FILAMENT ORGANIZATION%GOBP%GO:0045109	INTERMEDIATE FILAMENT ORGANIZATION%GOBP%GO:0045109		18	-0.5592553	-1.8197948	0.0	0.11339937	0.774	353	tags=22%, list=2%, signal=23%	
REGULATION OF LONG-TERM SYNAPTIC POTENTIATION%GOBP%GO:1900271	REGULATION OF LONG-TERM SYNAPTIC POTENTIATION%GOBP%GO:1900271		20	-0.54897505	-1.8195491	0.00877193	0.11046913	0.774	1679	tags=35%, list=11%, signal=39%	
MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529	MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529		38	-0.47265032	-1.8181345	0.0	0.10867933	0.778	720	tags=16%, list=5%, signal=17%	
NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 79%9031628	NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 79%9031628		34	-0.47109744	-1.8135325	0.0	0.10873064	0.783	550	tags=21%, list=4%, signal=21%	
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 79%6785807	INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 79%6785807		70	-0.41421548	-1.8048939	0.0	0.11265702	0.795	2221	tags=36%, list=15%, signal=42%	
MUSCLE CELL DEVELOPMENT%GOBP%GO:0055001	MUSCLE CELL DEVELOPMENT%GOBP%GO:0055001		76	-0.42585206	-1.8011658	0.0	0.11284814	0.8	2314	tags=29%, list=16%, signal=34%	
GAP JUNCTION TRAFFICKING AND REGULATION%REACTOME%R-HSA-157858.1	GAP JUNCTION TRAFFICKING AND REGULATION%REACTOME%R-HSA-157858.1		16	-0.5774694	-1.7961214	0.006060606	0.114644945	0.814	909	tags=19%, list=6%, signal=20%	
MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20220310%WP3982%HOMO SAPIENS	MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20220310%WP3982%HOMO SAPIENS		18	-0.58943045	-1.7892499	0.007874016	0.11753356	0.835	1930	tags=44%, list=13%, signal=51%	
COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574	COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574		19	-0.5496841	-1.7859194	0.0069444445	0.11712623	0.843	2193	tags=47%, list=15%, signal=56%	
GAP JUNCTION TRAFFICKING%REACTOME%R-HSA-190828.1	GAP JUNCTION TRAFFICKING%REACTOME%R-HSA-190828.1		15	-0.5823809	-1.785744	0.00625	0.114582874	0.843	909	tags=20%, list=6%, signal=21%	
EMBRYONIC AXIS SPECIFICATION%GOBP%GO:0000578	EMBRYONIC AXIS SPECIFICATION%GOBP%GO:0000578		20	-0.5465258	-1.7833525	0.0	0.11412597	0.851	45	tags=15%, list=0%, signal=15%	
MELATONIN METABOLISM AND EFFECTS%WIKIPATHWAYS_20220310%WP3298%HOMO SAPIENS	MELATONIN METABOLISM AND EFFECTS%WIKIPATHWAYS_20220310%WP3298%HOMO SAPIENS		25	-0.49438027	-1.7821581	0.0	0.11301627	0.853	1185	tags=24%, list=8%, signal=26%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		70	-0.4053402	-1.7815034	0.0	0.11105385	0.854	1261	tags=19%, list=9%, signal=20%	
EPITHELIAL CILIUM MOVEMENT INVOLVED IN EXTRACELLULAR FLUID MOVEMENT%GOBP%GO:0003351	EPITHELIAL CILIUM MOVEMENT INVOLVED IN EXTRACELLULAR FLUID MOVEMENT%GOBP%GO:0003351		16	-0.55938256	-1.7802362	0.0068965517	0.10966198	0.858	1854	tags=50%, list=13%, signal=57%	
CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0048738	CARDIAC MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0048738		93	-0.36755398	-1.7711645	0.0	0.1150156	0.878	1261	tags=19%, list=9%, signal=21%	
OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20220310%WP5094%HOMO SAPIENS	OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20220310%WP5094%HOMO SAPIENS		82	-0.39176074	-1.769676	0.0	0.114344835	0.883	715	tags=21%, list=5%, signal=22%	
HINDBRAIN MORPHOGENESIS%GOBP%GO:0021575	HINDBRAIN MORPHOGENESIS%GOBP%GO:0021575		15	-0.5970866	-1.7573289	0.012345679	0.12324415	0.906	1655	tags=33%, list=11%, signal=38%	
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME DATABASE ID RELEASE 79%2022090	ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME DATABASE ID RELEASE 79%2022090		46	-0.4368705	-1.7556484	0.0	0.12209017	0.908	2846	tags=43%, list=19%, signal=54%	
EXTRACELLULAR MATRIX DISASSEMBLY%GOBP%GO:0022617	EXTRACELLULAR MATRIX DISASSEMBLY%GOBP%GO:0022617		29	-0.48980597	-1.7501572	0.0	0.124700874	0.92	1856	tags=38%, list=13%, signal=43%	
REGULATION OF NEURON MIGRATION%GOBP%GO:2001222	REGULATION OF NEURON MIGRATION%GOBP%GO:2001222		25	-0.49572605	-1.7495934	0.0	0.12300591	0.92	2767	tags=40%, list=19%, signal=49%	
CELLULAR COMPONENT ASSEMBLY INVOLVED IN MORPHOGENESIS%GOBP%GO:0010927	CELLULAR COMPONENT ASSEMBLY INVOLVED IN MORPHOGENESIS%GOBP%GO:0010927		50	-0.4296624	-1.744862	0.0	0.12478653	0.924	1236	tags=16%, list=8%, signal=17%	
MEMORY%GOBP%GO:0007613	MEMORY%GOBP%GO:0007613		44	-0.43047193	-1.7415547	0.0	0.12524158	0.93	1679	tags=32%, list=11%, signal=36%	
AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK	AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK		51	-0.42879623	-1.7406659	0.018518519	0.12388814	0.932	1658	tags=33%, list=11%, signal=37%	
POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045742	POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045742		22	-0.50605625	-1.7382519	0.0	0.12364862	0.933	1359	tags=32%, list=9%, signal=35%	
PERIPHERAL NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0007422	PERIPHERAL NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0007422		34	-0.46520022	-1.7359241	0.0	0.12373869	0.934	477	tags=12%, list=3%, signal=12%	
NEURAL CREST CELL MIGRATION IN CANCER%WIKIPATHWAYS_20220310%WP4565%HOMO SAPIENS	NEURAL CREST CELL MIGRATION IN CANCER%WIKIPATHWAYS_20220310%WP4565%HOMO SAPIENS		30	-0.4763887	-1.726318	0.0	0.1305064	0.949	2193	tags=40%, list=15%, signal=47%	
POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186	POSITIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901186		24	-0.47708973	-1.7243178	0.0	0.13018934	0.95	1359	tags=29%, list=9%, signal=32%	
SEGMENTATION%GOBP%GO:0035282	SEGMENTATION%GOBP%GO:0035282		25	-0.49533418	-1.7186502	0.01980198	0.13334209	0.955	45	tags=12%, list=0%, signal=12%	
GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621	GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621		25	-0.48928335	-1.7178601	0.0	0.13200457	0.955	2075	tags=32%, list=14%, signal=37%	
CILIUM MOVEMENT%GOBP%GO:0003341	CILIUM MOVEMENT%GOBP%GO:0003341		64	-0.38759995	-1.7137069	0.0	0.1334719	0.959	1854	tags=38%, list=13%, signal=43%	
REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685	REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685		25	-0.50606525	-1.7129027	0.0	0.13265733	0.96	1100	tags=28%, list=8%, signal=30%	
REGULATION OF GLIOGENESIS%GOBP%GO:0014013	REGULATION OF GLIOGENESIS%GOBP%GO:0014013		31	-0.4649801	-1.7095011	0.0	0.1335729	0.963	1100	tags=26%, list=8%, signal=28%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		40	-0.43311843	-1.7072557	0.0	0.13414162	0.965	2157	tags=28%, list=15%, signal=32%	
MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819	MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819		25	-0.48290277	-1.7070037	0.0	0.13239293	0.965	1367	tags=36%, list=9%, signal=40%	
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719	NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010719		29	-0.46425354	-1.7013423	0.0	0.13560598	0.974	1043	tags=21%, list=7%, signal=22%	
NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036	NEGATIVE REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904036		24	-0.5015559	-1.6974026	0.016666668	0.13706246	0.98	607	tags=17%, list=4%, signal=17%	
ENDODERM FORMATION%GOBP%GO:0001706	ENDODERM FORMATION%GOBP%GO:0001706		37	-0.4117805	-1.6970154	0.0	0.13560776	0.98	2429	tags=41%, list=17%, signal=48%	
CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055008	CARDIAC MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0055008		33	-0.44731587	-1.694961	0.009708738	0.13566218	0.981	1236	tags=24%, list=8%, signal=26%	
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051		56	-0.42700604	-1.6937417	0.0	0.13466695	0.981	1976	tags=30%, list=13%, signal=35%	
EMBRYONIC EYE MORPHOGENESIS%GOBP%GO:0048048	EMBRYONIC EYE MORPHOGENESIS%GOBP%GO:0048048		17	-0.5280169	-1.6902536	0.006535948	0.13620798	0.983	2154	tags=35%, list=15%, signal=41%	
VITAMIN D RECEPTOR PATHWAY%WIKIPATHWAYS_20220310%WP2877%HOMO SAPIENS	VITAMIN D RECEPTOR PATHWAY%WIKIPATHWAYS_20220310%WP2877%HOMO SAPIENS		86	-0.37260923	-1.6823794	0.0	0.14190283	0.988	1131	tags=20%, list=8%, signal=21%	
PEPTIDE GPCRS%WIKIPATHWAYS_20220310%WP24%HOMO SAPIENS	PEPTIDE GPCRS%WIKIPATHWAYS_20220310%WP24%HOMO SAPIENS		15	-0.5614648	-1.6817129	0.007246377	0.14051275	0.988	1414	tags=47%, list=10%, signal=52%	
CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161	CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161		28	-0.48381013	-1.6774492	0.017699115	0.14281018	0.991	509	tags=18%, list=3%, signal=18%	
STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051146	STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051146		91	-0.3858619	-1.6715984	0.0	0.14678986	0.993	1902	tags=24%, list=13%, signal=28%	
REGULATION OF AMYLOID-BETA FORMATION%GOBP%GO:1902003	REGULATION OF AMYLOID-BETA FORMATION%GOBP%GO:1902003		29	-0.46192056	-1.6696455	0.0	0.14683154	0.993	1403	tags=31%, list=10%, signal=34%	
NERVE DEVELOPMENT%GOBP%GO:0021675	NERVE DEVELOPMENT%GOBP%GO:0021675		30	-0.44765213	-1.668001	0.0	0.14668052	0.993	1059	tags=20%, list=7%, signal=22%	
PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY	PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY		41	-0.41626984	-1.6641119	0.0	0.14913553	0.993	1600	tags=32%, list=11%, signal=35%	
LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595	LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595		51	-0.3996786	-1.6617223	0.0	0.14953652	0.993	2388	tags=31%, list=16%, signal=37%	
INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103	INTERMEDIATE FILAMENT-BASED PROCESS%GOBP%GO:0045103		30	-0.44510704	-1.6564347	0.0	0.1522777	0.995	353	tags=13%, list=2%, signal=14%	
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662	NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662		28	-0.4681605	-1.6528137	0.011627907	0.15486002	0.996	1039	tags=29%, list=7%, signal=31%	
CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205	CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205		84	-0.3825409	-1.6457677	0.0	0.16080494	0.997	1261	tags=17%, list=9%, signal=18%	
REGULATION OF NERVOUS SYSTEM PROCESS%GOBP%GO:0031644	REGULATION OF NERVOUS SYSTEM PROCESS%GOBP%GO:0031644		56	-0.3890709	-1.6456037	0.0	0.15911475	0.997	1496	tags=29%, list=10%, signal=32%	
OXIDATIVE STRESS RESPONSE%WIKIPATHWAYS_20220310%WP408%HOMO SAPIENS	OXIDATIVE STRESS RESPONSE%WIKIPATHWAYS_20220310%WP408%HOMO SAPIENS		19	-0.48990154	-1.6446053	0.013333334	0.15859048	0.997	1135	tags=32%, list=8%, signal=34%	
REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660	REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660		64	-0.3816546	-1.6432887	0.0	0.15791886	0.997	1039	tags=17%, list=7%, signal=18%	
GRANULOCYTE MIGRATION%GOBP%GO:0097530	GRANULOCYTE MIGRATION%GOBP%GO:0097530		28	-0.45354292	-1.6411049	0.0	0.15830714	0.997	2075	tags=29%, list=14%, signal=33%	
MESODERM MORPHOGENESIS%GOBP%GO:0048332	MESODERM MORPHOGENESIS%GOBP%GO:0048332		24	-0.46966773	-1.6378942	0.008695652	0.16028997	0.997	1069	tags=21%, list=7%, signal=22%	
HALLMARK_UV_RESPONSE_UP%MSIGDB_C2%HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP%MSIGDB_C2%HALLMARK_UV_RESPONSE_UP		118	-0.33768806	-1.6360215	0.0	0.16081414	0.997	1250	tags=24%, list=9%, signal=26%	
PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY	PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY		20	-0.49955565	-1.6340007	0.048780486	0.16099897	0.997	1832	tags=30%, list=13%, signal=34%	
MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644	MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644		39	-0.4210068	-1.6290165	0.0	0.16463591	0.997	1261	tags=23%, list=9%, signal=25%	
MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415	MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415		39	-0.4210068	-1.6287864	0.0	0.16307278	0.997	1261	tags=23%, list=9%, signal=25%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.1	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.1		19	-0.49900886	-1.627101	0.0074626864	0.16307259	0.998	2384	tags=42%, list=16%, signal=50%	
METENCEPHALON DEVELOPMENT%GOBP%GO:0022037	METENCEPHALON DEVELOPMENT%GOBP%GO:0022037		22	-0.47361824	-1.6270808	0.008474576	0.16142116	0.998	2096	tags=32%, list=14%, signal=37%	
CELL MIGRATION AND INVASION THROUGH P75NTR%WIKIPATHWAYS_20220310%WP4561%HOMO SAPIENS	CELL MIGRATION AND INVASION THROUGH P75NTR%WIKIPATHWAYS_20220310%WP4561%HOMO SAPIENS		24	-0.48143834	-1.6210533	0.010309278	0.16638143	0.999	1861	tags=42%, list=13%, signal=48%	
