NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3	RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-8868773.3		189	0.6874175	2.0928276	0.0	0.0	0.0	3099	tags=71%, list=21%, signal=89%	
RRNA PROCESSING%REACTOME%R-HSA-72312.3	RRNA PROCESSING%REACTOME%R-HSA-72312.3		199	0.6792515	2.0922556	0.0	0.0	0.0	3536	tags=74%, list=24%, signal=97%	
RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273	RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273		69	0.71199346	2.051386	0.0	0.0	0.0	3009	tags=74%, list=21%, signal=93%	
TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1	TRNA AMINOACYLATION%REACTOME%R-HSA-379724.1		42	0.7430276	2.0468369	0.0	0.0	0.0	2253	tags=74%, list=15%, signal=87%	
INFLUENZA INFECTION%REACTOME%R-HSA-168255.4	INFLUENZA INFECTION%REACTOME%R-HSA-168255.4		149	0.6705622	2.0390058	0.0	0.0	0.0	3017	tags=64%, list=21%, signal=79%	
MATURATION OF LSU-RRNA%GOBP%GO:0000470	MATURATION OF LSU-RRNA%GOBP%GO:0000470		27	0.77128774	1.992812	0.0	3.0344921E-5	0.001	2523	tags=78%, list=17%, signal=94%	
RRNA PROCESSING%GOBP%GO:0006364	RRNA PROCESSING%GOBP%GO:0006364		170	0.6500241	1.9912012	0.0	2.9298546E-5	0.001	3885	tags=69%, list=27%, signal=93%	
RRNA METABOLIC PROCESS%GOBP%GO:0016072	RRNA METABOLIC PROCESS%GOBP%GO:0016072		196	0.63916117	1.9668375	0.0	1.1293249E-4	0.004	3885	tags=66%, list=27%, signal=88%	
AMINO ACID ACTIVATION%GOBP%GO:0043038	AMINO ACID ACTIVATION%GOBP%GO:0043038		41	0.71124256	1.9667766	0.0	1.092895E-4	0.004	2511	tags=71%, list=17%, signal=85%	
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.1	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.1		88	0.6614275	1.9609722	0.0	1.5906883E-4	0.006	3731	tags=74%, list=25%, signal=98%	
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 79%5368287	MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 79%5368287		94	0.6595048	1.9575961	0.0	1.5424858E-4	0.006	3745	tags=73%, list=26%, signal=98%	
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.1	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.1		88	0.65992934	1.95518	0.0	1.7474998E-4	0.007	3731	tags=73%, list=25%, signal=97%	
TRNA AMINOACYLATION%GOBP%GO:0043039	TRNA AMINOACYLATION%GOBP%GO:0043039		40	0.7090357	1.9449006	0.0	2.67122E-4	0.011	2511	tags=70%, list=17%, signal=84%	
TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY		38	0.718218	1.9397956	0.0	2.8336933E-4	0.012	2511	tags=71%, list=17%, signal=86%	
MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543	MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543		107	0.6524573	1.9378458	0.0	2.7571074E-4	0.012	3904	tags=74%, list=27%, signal=100%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%5389840	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 79%5389840		88	0.6554157	1.9371	0.0	2.684552E-4	0.012	3745	tags=73%, list=26%, signal=97%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418		37	0.71216524	1.9325305	0.0	2.615717E-4	0.012	2511	tags=70%, list=17%, signal=85%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3		57	0.6649895	1.9190768	0.0	2.763422E-4	0.013	3644	tags=77%, list=25%, signal=102%	
ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.3	ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME%R-HSA-380994.3		25	0.7524421	1.9131329	0.0	2.9027247E-4	0.014	1376	tags=52%, list=9%, signal=57%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2		49	0.68209106	1.8999617	0.0	3.0361715E-4	0.015	3644	tags=82%, list=25%, signal=108%	
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 79%9010553	REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME DATABASE ID RELEASE 79%9010553		163	0.624472	1.8993347	0.0	3.1628204E-4	0.016	2215	tags=47%, list=15%, signal=55%	
RIBOSOME ASSEMBLY%GOBP%GO:0042255	RIBOSOME ASSEMBLY%GOBP%GO:0042255		54	0.6768982	1.8911124	0.0	3.8639497E-4	0.02	3063	tags=67%, list=21%, signal=84%	
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053		135	0.62609	1.8826087	0.0	5.2903866E-4	0.028	3973	tags=70%, list=27%, signal=95%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%R-HSA-72649.3		56	0.6610604	1.879438	0.0	5.730338E-4	0.031	3644	tags=77%, list=25%, signal=102%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME DATABASE ID RELEASE 79%72702		56	0.6609948	1.8784403	0.0	5.6084164E-4	0.031	3644	tags=77%, list=25%, signal=102%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274	RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274		68	0.64036214	1.8708667	0.0	7.26522E-4	0.04	3515	tags=66%, list=24%, signal=87%	
PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.1	PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.1		30	0.71468925	1.8689928	0.0	7.291244E-4	0.041	1376	tags=47%, list=9%, signal=51%	
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1		143	0.6152013	1.8686434	0.0	7.3151704E-4	0.042	4266	tags=71%, list=29%, signal=99%	
RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 79%6790901	RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 79%6790901		60	0.6522607	1.855215	0.0	0.0012336888	0.073	3536	tags=70%, list=24%, signal=92%	
MATURATION OF 5.8S RRNA%GOBP%GO:0000460	MATURATION OF 5.8S RRNA%GOBP%GO:0000460		33	0.6994089	1.8428419	0.0	0.0015040933	0.089	3765	tags=76%, list=26%, signal=102%	
RESPONSE OF EIF2AK1 (HRI) TO HEME DEFICIENCY%REACTOME DATABASE ID RELEASE 79%9648895	RESPONSE OF EIF2AK1 (HRI) TO HEME DEFICIENCY%REACTOME DATABASE ID RELEASE 79%9648895		15	0.7772777	1.8307184	0.0	0.0020049477	0.122	1586	tags=60%, list=11%, signal=67%	
TRNA METABOLIC PROCESS%GOBP%GO:0006399	TRNA METABOLIC PROCESS%GOBP%GO:0006399		171	0.598401	1.8305166	0.0	0.0020307775	0.126	4268	tags=65%, list=29%, signal=91%	
HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2		45	0.66286147	1.8235749	0.0	0.0024268373	0.151	3099	tags=69%, list=21%, signal=87%	
RIBOSOMAL LARGE SUBUNIT ASSEMBLY%GOBP%GO:0000027	RIBOSOMAL LARGE SUBUNIT ASSEMBLY%GOBP%GO:0000027		23	0.7344425	1.8172342	0.0	0.0027170079	0.168	2201	tags=70%, list=15%, signal=82%	
PYRIMIDINE DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009219	PYRIMIDINE DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009219		16	0.78491414	1.815387	0.0	0.0028184191	0.178	1624	tags=50%, list=11%, signal=56%	
FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760	FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760		20	0.7284699	1.8100114	0.0	0.00307714	0.194	2349	tags=60%, list=16%, signal=71%	
CLEAVAGE INVOLVED IN RRNA PROCESSING%GOBP%GO:0000469	CLEAVAGE INVOLVED IN RRNA PROCESSING%GOBP%GO:0000469		23	0.71633714	1.7991376	0.0	0.0038896822	0.237	2170	tags=61%, list=15%, signal=71%	
TRANS-SULFURATION AND ONE-CARBON METABOLISM%WIKIPATHWAYS_20220310%WP2525%HOMO SAPIENS	TRANS-SULFURATION AND ONE-CARBON METABOLISM%WIKIPATHWAYS_20220310%WP2525%HOMO SAPIENS		20	0.73932767	1.7976615	0.0011337869	0.003966129	0.246	677	tags=35%, list=5%, signal=37%	
NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009166	NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009166		51	0.6375148	1.7886852	0.0	0.004612019	0.284	3019	tags=55%, list=21%, signal=69%	
CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520		174	0.58159935	1.7821821	0.0	0.005195445	0.313	2920	tags=46%, list=20%, signal=57%	
TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 79%6782315	TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 79%6782315		41	0.6511439	1.7754995	0.0	0.0061239405	0.366	4259	tags=71%, list=29%, signal=99%	
RRNA MODIFICATION%GOBP%GO:0000154	RRNA MODIFICATION%GOBP%GO:0000154		34	0.6650159	1.7727457	0.0	0.006360296	0.38	3230	tags=62%, list=22%, signal=79%	
BASE EXCISION REPAIR%WIKIPATHWAYS_20220310%WP4752%HOMO SAPIENS	BASE EXCISION REPAIR%WIKIPATHWAYS_20220310%WP4752%HOMO SAPIENS		27	0.6904674	1.7708452	0.0	0.006536786	0.391	2995	tags=56%, list=20%, signal=70%	
MATURATION OF 5.8S RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000466	MATURATION OF 5.8S RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000466		22	0.70970255	1.7665615	0.0	0.0071463184	0.421	1897	tags=55%, list=13%, signal=63%	
AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%R-HSA-352230.3	AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%R-HSA-352230.3		22	0.7143352	1.7657105	0.0	0.0071663195	0.424	926	tags=41%, list=6%, signal=44%	
MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542	MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542		72	0.6022462	1.7647219	0.0	0.007186108	0.429	2694	tags=49%, list=18%, signal=59%	
RNA MODIFICATION%GOBP%GO:0009451	RNA MODIFICATION%GOBP%GO:0009451		154	0.5708772	1.7550681	0.0	0.00856056	0.499	3233	tags=49%, list=22%, signal=62%	
MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3	MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3		59	0.62289095	1.7545056	0.0	0.008511122	0.503	3944	tags=68%, list=27%, signal=92%	
DEOXYRIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009264	DEOXYRIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009264		18	0.7364767	1.7529578	0.0	0.008690966	0.516	2844	tags=56%, list=19%, signal=69%	
PTERIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042558	PTERIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0042558		24	0.68471134	1.7428707	0.0	0.010977116	0.606	2349	tags=50%, list=16%, signal=59%	
DEOXYRIBOSE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046386	DEOXYRIBOSE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046386		17	0.7354258	1.7424482	0.001150748	0.010884855	0.609	2811	tags=53%, list=19%, signal=65%	
PYRIMIDINE NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0006244	PYRIMIDINE NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0006244		15	0.7608759	1.7376525	0.0	0.012104962	0.648	2894	tags=53%, list=20%, signal=66%	
ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607	ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607		42	0.6313177	1.7368646	0.0	0.012113654	0.652	2591	tags=50%, list=18%, signal=61%	
CELLULAR AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652	CELLULAR AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0008652		43	0.62899375	1.7361515	0.0	0.012054575	0.654	2591	tags=49%, list=18%, signal=59%	
AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333	AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333		43	0.62307364	1.7360548	0.0	0.0119201075	0.656	2286	tags=40%, list=16%, signal=47%	
MATURATION OF SSU-RRNA%GOBP%GO:0030490	MATURATION OF SSU-RRNA%GOBP%GO:0030490		46	0.6269616	1.7304794	0.0	0.01313988	0.694	4758	tags=76%, list=32%, signal=112%	
TRNA PROCESSING%REACTOME DATABASE ID RELEASE 79%72306	TRNA PROCESSING%REACTOME DATABASE ID RELEASE 79%72306		103	0.5804049	1.7272089	0.0	0.01372605	0.722	4259	tags=62%, list=29%, signal=87%	
NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292	NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292		57	0.60591686	1.7245983	0.0	0.014361375	0.74	3019	tags=51%, list=21%, signal=64%	
RNA METHYLATION%GOBP%GO:0001510	RNA METHYLATION%GOBP%GO:0001510		79	0.59038126	1.7195681	0.0	0.015557508	0.77	3233	tags=47%, list=22%, signal=60%	
PYRIMIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0006220	PYRIMIDINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0006220		31	0.6550739	1.715634	0.0010822511	0.016767219	0.795	2894	tags=45%, list=20%, signal=56%	
L-ALPHA-AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:1902475	L-ALPHA-AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:1902475		25	0.6763893	1.714105	0.0	0.01707653	0.799	2286	tags=56%, list=16%, signal=66%	
TRNA MODIFICATION%GOBP%GO:0006400	TRNA MODIFICATION%GOBP%GO:0006400		86	0.5831146	1.7126483	0.0	0.017308028	0.805	4268	tags=64%, list=29%, signal=90%	
NUCLEOTIDE METABOLISM%REACTOME%R-HSA-15869.5	NUCLEOTIDE METABOLISM%REACTOME%R-HSA-15869.5		77	0.579818	1.711398	0.0	0.017554661	0.814	3019	tags=44%, list=21%, signal=55%	
RRNA CATABOLIC PROCESS%GOBP%GO:0016075	RRNA CATABOLIC PROCESS%GOBP%GO:0016075		17	0.71889204	1.707754	0.0011682243	0.018753214	0.838	1493	tags=47%, list=10%, signal=52%	
PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626	PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626		53	0.60148424	1.7070348	0.0	0.018762235	0.842	2732	tags=43%, list=19%, signal=53%	
RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 79%73933	RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 79%73933		36	0.63543314	1.7026281	0.0	0.02018102	0.875	3149	tags=50%, list=21%, signal=64%	
NEUTRAL AMINO ACID TRANSPORT%GOBP%GO:0015804	NEUTRAL AMINO ACID TRANSPORT%GOBP%GO:0015804		26	0.6638483	1.7006788	0.0	0.02069901	0.881	1087	tags=38%, list=7%, signal=41%	
TRNA PROCESSING%GOBP%GO:0008033	TRNA PROCESSING%GOBP%GO:0008033		117	0.5630179	1.690149	0.0	0.02462189	0.918	4268	tags=61%, list=29%, signal=85%	
NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS%GOBP%GO:0090305	NUCLEIC ACID PHOSPHODIESTER BOND HYDROLYSIS%GOBP%GO:0090305		82	0.57743424	1.6893299	0.0	0.024733841	0.921	5011	tags=63%, list=34%, signal=96%	
PYRIMIDINE METABOLISM%WIKIPATHWAYS_20220310%WP4022%HOMO SAPIENS	PYRIMIDINE METABOLISM%WIKIPATHWAYS_20220310%WP4022%HOMO SAPIENS		64	0.5854996	1.6867491	0.0	0.025656741	0.931	3157	tags=45%, list=22%, signal=58%	
MISMATCH REPAIR%GOBP%GO:0006298	MISMATCH REPAIR%GOBP%GO:0006298		28	0.65128326	1.6857425	0.002224694	0.025801325	0.934	4153	tags=61%, list=28%, signal=85%	
FANCONI ANEMIA PATHWAY%REACTOME DATABASE ID RELEASE 79%6783310	FANCONI ANEMIA PATHWAY%REACTOME DATABASE ID RELEASE 79%6783310		37	0.622913	1.6814107	0.0010741139	0.02752402	0.947	4678	tags=68%, list=32%, signal=99%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDB_C2%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDB_C2%HALLMARK_UNFOLDED_PROTEIN_RESPONSE		86	0.570086	1.6812319	0.0	0.027323578	0.947	2190	tags=40%, list=15%, signal=46%	
MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462	MATURATION OF SSU-RRNA FROM TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000462		30	0.6373782	1.6761984	0.0011160715	0.02950748	0.957	4758	tags=77%, list=32%, signal=113%	
MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 79%379726	MITOCHONDRIAL TRNA AMINOACYLATION%REACTOME DATABASE ID RELEASE 79%379726		21	0.6780287	1.6719431	0.0022962112	0.03159525	0.971	3958	tags=86%, list=27%, signal=117%	
TRNA METHYLATION%GOBP%GO:0030488	TRNA METHYLATION%GOBP%GO:0030488		37	0.6132009	1.6697859	0.0010905125	0.032547537	0.974	3233	tags=54%, list=22%, signal=69%	
PROTEIN LOCALIZATION%REACTOME DATABASE ID RELEASE 79%9609507	PROTEIN LOCALIZATION%REACTOME DATABASE ID RELEASE 79%9609507		142	0.54632545	1.6690598	0.0	0.03262236	0.975	4468	tags=61%, list=30%, signal=86%	
DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009262	DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009262		30	0.6350683	1.6664251	0.0011037528	0.033757772	0.979	2844	tags=40%, list=19%, signal=50%	
2'-DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009394	2'-DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009394		29	0.642685	1.6646993	0.002244669	0.03441647	0.982	1624	tags=31%, list=11%, signal=35%	
